EMC,Location,Analyte,Flow,Run
0.1474713385105133,1376313964_MD,Phosphorus,Inflow,3
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,3
0.06997402757406235,1376313964_MD,Phosphorus,Inflow,3
0.04701696336269379,1376313964_MD,Phosphorus,Inflow,3
0.1606190651655197,1376313964_MD,Phosphorus,Inflow,3
0.167098194360733,1376313964_MD,Phosphorus,Inflow,3
0.08554931730031967,1376313964_MD,Phosphorus,Inflow,3
0.5411943197250366,1376313964_MD,Phosphorus,Inflow,3
0.1252480894327164,1376313964_MD,Phosphorus,Inflow,3
0.0556810237467289,1376313964_MD,Phosphorus,Inflow,3
0.1372887641191483,1376313964_MD,Phosphorus,Inflow,3
0.04348133131861687,1376313964_MD,Phosphorus,Inflow,3
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,3
0.0750587210059166,1376313964_MD,Phosphorus,Inflow,3
0.09888052940368652,1376313964_MD,Phosphorus,Inflow,3
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,3
0.06790601462125778,1376313964_MD,Phosphorus,Inflow,4
0.1468119025230408,1376313964_MD,Phosphorus,Inflow,4
0.1009111329913139,1376313964_MD,Phosphorus,Inflow,4
0.04241856932640076,1376313964_MD,Phosphorus,Inflow,4
0.2618829309940338,1376313964_MD,Phosphorus,Inflow,4
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,4
0.03425504267215729,1376313964_MD,Phosphorus,Inflow,4
0.047221340239048,1376313964_MD,Phosphorus,Inflow,4
0.1286624073982239,1376313964_MD,Phosphorus,Inflow,4
0.2532666027545929,1376313964_MD,Phosphorus,Inflow,4
0.226012647151947,1376313964_MD,Phosphorus,Inflow,4
0.0961083471775055,1376313964_MD,Phosphorus,Inflow,4
0.03761580213904381,1376313964_MD,Phosphorus,Inflow,4
0.1230104118585587,1376313964_MD,Phosphorus,Inflow,4
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,4
0.1577886044979095,1376313964_MD,Phosphorus,Inflow,4
0.1065516173839569,1376313964_MD,Phosphorus,Inflow,4
0.04044149443507195,1376313964_MD,Phosphorus,Inflow,4
0.08635566383600235,1376313964_MD,Phosphorus,Inflow,4
0.03872820734977722,1376313964_MD,Phosphorus,Inflow,4
0.1160963624715805,1376313964_MD,Phosphorus,Inflow,5
0.1278266310691833,1376313964_MD,Phosphorus,Inflow,5
0.1474713385105133,1376313964_MD,Phosphorus,Inflow,5
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,5
0.06997402757406235,1376313964_MD,Phosphorus,Inflow,5
0.0913938656449318,1376313964_MD,Phosphorus,Inflow,5
0.06973014026880264,1376313964_MD,Phosphorus,Inflow,5
0.1065516173839569,1376313964_MD,Phosphorus,Inflow,5
0.2618829309940338,1376313964_MD,Phosphorus,Inflow,5
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,5
0.1875511556863785,1376313964_MD,Phosphorus,Inflow,5
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,5
0.2194240689277649,1376313964_MD,Phosphorus,Inflow,5
0.09543737024068832,1376313964_MD,Phosphorus,Inflow,5
0.04348133131861687,1376313964_MD,Phosphorus,Inflow,5
0.08433403819799423,1376313964_MD,Phosphorus,Inflow,5
0.1000135317444801,1376313964_MD,Phosphorus,Inflow,5
0.08554931730031967,1376313964_MD,Phosphorus,Inflow,5
0.09238266944885254,1376313964_MD,Phosphorus,Inflow,5
0.01737472228705883,1376313964_MD,Phosphorus,Inflow,5
0.02444305084645748,1376313964_MD,Phosphorus,Inflow,6
0.06343754380941391,1376313964_MD,Phosphorus,Inflow,6
0.09836149960756302,1376313964_MD,Phosphorus,Inflow,6
0.09238266944885254,1376313964_MD,Phosphorus,Inflow,6
0.06406830251216888,1376313964_MD,Phosphorus,Inflow,6
0.1094395592808723,1376313964_MD,Phosphorus,Inflow,6
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,6
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,6
0.09146448969841003,1376313964_MD,Phosphorus,Inflow,6
0.06073030456900597,1376313964_MD,Phosphorus,Inflow,6
0.03142988309264183,1376313964_MD,Phosphorus,Inflow,6
0.226012647151947,1376313964_MD,Phosphorus,Inflow,6
0.09682398289442062,1376313964_MD,Phosphorus,Inflow,6
0.08444083482027054,1376313964_MD,Phosphorus,Inflow,6
0.05401349067687988,1376313964_MD,Phosphorus,Inflow,6
0.1704982817173004,1376313964_MD,Phosphorus,Inflow,6
0.05623172596096992,1376313964_MD,Phosphorus,Inflow,6
0.04924351349473,1376313964_MD,Phosphorus,Inflow,6
0.1000135317444801,1376313964_MD,Phosphorus,Inflow,6
0.04491608962416649,1376313964_MD,Phosphorus,Inflow,6
0.06073030456900597,1376313964_MD,Phosphorus,Inflow,7
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,7
0.1048574820160866,1376313964_MD,Phosphorus,Inflow,7
0.09682398289442062,1376313964_MD,Phosphorus,Inflow,7
0.05401349067687988,1376313964_MD,Phosphorus,Inflow,7
0.2194240689277649,1376313964_MD,Phosphorus,Inflow,7
0.04924351349473,1376313964_MD,Phosphorus,Inflow,7
0.04466242343187332,1376313964_MD,Phosphorus,Inflow,7
0.1252480894327164,1376313964_MD,Phosphorus,Inflow,7
0.1123235523700714,1376313964_MD,Phosphorus,Inflow,7
0.1333121508359909,1376313964_MD,Phosphorus,Inflow,7
0.08635566383600235,1376313964_MD,Phosphorus,Inflow,7
0.05748534575104713,1376313964_MD,Phosphorus,Inflow,7
0.1278266310691833,1376313964_MD,Phosphorus,Inflow,7
0.04241856932640076,1376313964_MD,Phosphorus,Inflow,7
0.03872820734977722,1376313964_MD,Phosphorus,Inflow,7
0.2062718570232391,1376313964_MD,Phosphorus,Inflow,7
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,7
0.1160963624715805,1376313964_MD,Phosphorus,Inflow,7
0.08433403819799423,1376313964_MD,Phosphorus,Inflow,7
0.08635566383600235,1376313964_MD,Phosphorus,Inflow,8
0.1606051921844482,1376313964_MD,Phosphorus,Inflow,8
0.03314768150448799,1376313964_MD,Phosphorus,Inflow,8
0.03565080463886261,1376313964_MD,Phosphorus,Inflow,8
0.03774234652519226,1376313964_MD,Phosphorus,Inflow,8
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,8
0.07168838381767273,1376313964_MD,Phosphorus,Inflow,8
0.0750587210059166,1376313964_MD,Phosphorus,Inflow,8
0.1123235523700714,1376313964_MD,Phosphorus,Inflow,8
0.1072618365287781,1376313964_MD,Phosphorus,Inflow,8
0.09238266944885254,1376313964_MD,Phosphorus,Inflow,8
0.1048574820160866,1376313964_MD,Phosphorus,Inflow,8
0.1360843330621719,1376313964_MD,Phosphorus,Inflow,8
0.03254817426204681,1376313964_MD,Phosphorus,Inflow,8
0.06834933906793594,1376313964_MD,Phosphorus,Inflow,8
0.1480265110731125,1376313964_MD,Phosphorus,Inflow,8
0.02165954560041428,1376313964_MD,Phosphorus,Inflow,8
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,8
0.03425504267215729,1376313964_MD,Phosphorus,Inflow,8
0.243658110499382,1376313964_MD,Phosphorus,Inflow,8
0.1577886044979095,1376313964_MD,Phosphorus,Inflow,9
0.06073030456900597,1376313964_MD,Phosphorus,Inflow,9
0.1278266310691833,1376313964_MD,Phosphorus,Inflow,9
0.02165954560041428,1376313964_MD,Phosphorus,Inflow,9
0.08635566383600235,1376313964_MD,Phosphorus,Inflow,9
0.07168838381767273,1376313964_MD,Phosphorus,Inflow,9
0.04122965037822723,1376313964_MD,Phosphorus,Inflow,9
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,9
0.04924351349473,1376313964_MD,Phosphorus,Inflow,9
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,9
0.1606190651655197,1376313964_MD,Phosphorus,Inflow,9
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,9
0.2358736842870712,1376313964_MD,Phosphorus,Inflow,9
0.08420021831989288,1376313964_MD,Phosphorus,Inflow,9
0.06359322369098663,1376313964_MD,Phosphorus,Inflow,9
0.08554931730031967,1376313964_MD,Phosphorus,Inflow,9
0.04466242343187332,1376313964_MD,Phosphorus,Inflow,9
0.03761580213904381,1376313964_MD,Phosphorus,Inflow,9
0.03774234652519226,1376313964_MD,Phosphorus,Inflow,9
0.04491608962416649,1376313964_MD,Phosphorus,Inflow,9
0.226012647151947,1376313964_MD,Phosphorus,Inflow,10
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,10
0.09888052940368652,1376313964_MD,Phosphorus,Inflow,10
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,10
0.04924351349473,1376313964_MD,Phosphorus,Inflow,10
0.06973014026880264,1376313964_MD,Phosphorus,Inflow,10
0.2194240689277649,1376313964_MD,Phosphorus,Inflow,10
0.06997402757406235,1376313964_MD,Phosphorus,Inflow,10
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,10
0.03001024015247822,1376313964_MD,Phosphorus,Inflow,10
0.1645821928977966,1376313964_MD,Phosphorus,Inflow,10
0.2942357957363129,1376313964_MD,Phosphorus,Inflow,10
0.04122965037822723,1376313964_MD,Phosphorus,Inflow,10
0.5009845495223999,1376313964_MD,Phosphorus,Inflow,10
0.02444305084645748,1376313964_MD,Phosphorus,Inflow,10
0.1252480894327164,1376313964_MD,Phosphorus,Inflow,10
0.04466242343187332,1376313964_MD,Phosphorus,Inflow,10
0.0913938656449318,1376313964_MD,Phosphorus,Inflow,10
0.08635566383600235,1376313964_MD,Phosphorus,Inflow,10
0.06359322369098663,1376313964_MD,Phosphorus,Inflow,10
0.03761580213904381,1376313964_MD,Phosphorus,Inflow,11
0.1678002625703812,1376313964_MD,Phosphorus,Inflow,11
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,11
0.004980811849236488,1376313964_MD,Phosphorus,Inflow,11
0.09795793145895004,1376313964_MD,Phosphorus,Inflow,11
0.04122965037822723,1376313964_MD,Phosphorus,Inflow,11
0.06689738482236862,1376313964_MD,Phosphorus,Inflow,11
0.1006172448396683,1376313964_MD,Phosphorus,Inflow,11
0.1009111329913139,1376313964_MD,Phosphorus,Inflow,11
0.1048574820160866,1376313964_MD,Phosphorus,Inflow,11
0.1091609597206116,1376313964_MD,Phosphorus,Inflow,11
0.09886506199836731,1376313964_MD,Phosphorus,Inflow,11
0.05313078686594963,1376313964_MD,Phosphorus,Inflow,11
0.243658110499382,1376313964_MD,Phosphorus,Inflow,11
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,11
0.0556810237467289,1376313964_MD,Phosphorus,Inflow,11
0.06790601462125778,1376313964_MD,Phosphorus,Inflow,11
0.210392490029335,1376313964_MD,Phosphorus,Inflow,11
0.02840292640030384,1376313964_MD,Phosphorus,Inflow,11
0.04373858124017715,1376313964_MD,Phosphorus,Inflow,11
0.1474713385105133,1376313964_MD,Phosphorus,Inflow,12
0.1704982817173004,1376313964_MD,Phosphorus,Inflow,12
0.1234337389469147,1376313964_MD,Phosphorus,Inflow,12
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,12
0.06790601462125778,1376313964_MD,Phosphorus,Inflow,12
0.01852244138717651,1376313964_MD,Phosphorus,Inflow,12
0.05401349067687988,1376313964_MD,Phosphorus,Inflow,12
0.06689738482236862,1376313964_MD,Phosphorus,Inflow,12
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,12
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,12
0.09238266944885254,1376313964_MD,Phosphorus,Inflow,12
0.03774234652519226,1376313964_MD,Phosphorus,Inflow,12
0.1160963624715805,1376313964_MD,Phosphorus,Inflow,12
0.07160990685224533,1376313964_MD,Phosphorus,Inflow,12
0.03314768150448799,1376313964_MD,Phosphorus,Inflow,12
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,12
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,12
0.03425504267215729,1376313964_MD,Phosphorus,Inflow,12
0.2194240689277649,1376313964_MD,Phosphorus,Inflow,12
0.210392490029335,1376313964_MD,Phosphorus,Inflow,12
0.03761580213904381,1376313964_MD,Phosphorus,Inflow,13
0.03314768150448799,1376313964_MD,Phosphorus,Inflow,13
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,13
0.1000135317444801,1376313964_MD,Phosphorus,Inflow,13
0.1577886044979095,1376313964_MD,Phosphorus,Inflow,13
0.08554931730031967,1376313964_MD,Phosphorus,Inflow,13
0.0556810237467289,1376313964_MD,Phosphorus,Inflow,13
0.09764452278614044,1376313964_MD,Phosphorus,Inflow,13
0.03001024015247822,1376313964_MD,Phosphorus,Inflow,13
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,13
0.03936975449323654,1376313964_MD,Phosphorus,Inflow,13
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,13
0.05402249470353127,1376313964_MD,Phosphorus,Inflow,13
0.1875511556863785,1376313964_MD,Phosphorus,Inflow,13
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,13
0.05623172596096992,1376313964_MD,Phosphorus,Inflow,13
0.09888052940368652,1376313964_MD,Phosphorus,Inflow,13
0.04701696336269379,1376313964_MD,Phosphorus,Inflow,13
0.1164523586630821,1376313964_MD,Phosphorus,Inflow,13
0.09795793145895004,1376313964_MD,Phosphorus,Inflow,13
0.5411943197250366,1376313964_MD,Phosphorus,Inflow,14
0.09146448969841003,1376313964_MD,Phosphorus,Inflow,14
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,14
0.05623172596096992,1376313964_MD,Phosphorus,Inflow,14
0.02165954560041428,1376313964_MD,Phosphorus,Inflow,14
0.1704982817173004,1376313964_MD,Phosphorus,Inflow,14
0.09888052940368652,1376313964_MD,Phosphorus,Inflow,14
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,14
0.0556810237467289,1376313964_MD,Phosphorus,Inflow,14
0.06623818725347519,1376313964_MD,Phosphorus,Inflow,14
0.05402249470353127,1376313964_MD,Phosphorus,Inflow,14
0.1048574820160866,1376313964_MD,Phosphorus,Inflow,14
0.03142988309264183,1376313964_MD,Phosphorus,Inflow,14
0.1234337389469147,1376313964_MD,Phosphorus,Inflow,14
0.1278562247753143,1376313964_MD,Phosphorus,Inflow,14
0.1006172448396683,1376313964_MD,Phosphorus,Inflow,14
0.03565080463886261,1376313964_MD,Phosphorus,Inflow,14
0.1451425105333328,1376313964_MD,Phosphorus,Inflow,14
0.1604363769292831,1376313964_MD,Phosphorus,Inflow,14
0.04348133131861687,1376313964_MD,Phosphorus,Inflow,14
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,15
0.226012647151947,1376313964_MD,Phosphorus,Inflow,15
0.2358736842870712,1376313964_MD,Phosphorus,Inflow,15
0.1451425105333328,1376313964_MD,Phosphorus,Inflow,15
0.04924351349473,1376313964_MD,Phosphorus,Inflow,15
0.210392490029335,1376313964_MD,Phosphorus,Inflow,15
0.1604363769292831,1376313964_MD,Phosphorus,Inflow,15
0.004980811849236488,1376313964_MD,Phosphorus,Inflow,15
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,15
0.08420021831989288,1376313964_MD,Phosphorus,Inflow,15
0.01852244138717651,1376313964_MD,Phosphorus,Inflow,15
0.1164523586630821,1376313964_MD,Phosphorus,Inflow,15
0.5411943197250366,1376313964_MD,Phosphorus,Inflow,15
0.04208308458328247,1376313964_MD,Phosphorus,Inflow,15
0.2618829309940338,1376313964_MD,Phosphorus,Inflow,15
0.06623818725347519,1376313964_MD,Phosphorus,Inflow,15
0.03254817426204681,1376313964_MD,Phosphorus,Inflow,15
0.1009111329913139,1376313964_MD,Phosphorus,Inflow,15
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,15
0.05748534575104713,1376313964_MD,Phosphorus,Inflow,15
0.03314768150448799,1376313964_MD,Phosphorus,Inflow,16
0.06834933906793594,1376313964_MD,Phosphorus,Inflow,16
0.1372887641191483,1376313964_MD,Phosphorus,Inflow,16
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,16
0.05921060219407082,1376313964_MD,Phosphorus,Inflow,16
0.09886506199836731,1376313964_MD,Phosphorus,Inflow,16
0.1704982817173004,1376313964_MD,Phosphorus,Inflow,16
0.05402249470353127,1376313964_MD,Phosphorus,Inflow,16
0.1123235523700714,1376313964_MD,Phosphorus,Inflow,16
0.03254817426204681,1376313964_MD,Phosphorus,Inflow,16
0.03142988309264183,1376313964_MD,Phosphorus,Inflow,16
0.1606190651655197,1376313964_MD,Phosphorus,Inflow,16
0.1091609597206116,1376313964_MD,Phosphorus,Inflow,16
0.1048574820160866,1376313964_MD,Phosphorus,Inflow,16
0.01737472228705883,1376313964_MD,Phosphorus,Inflow,16
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,16
0.1480265110731125,1376313964_MD,Phosphorus,Inflow,16
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,16
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,16
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,16
0.2737224996089935,1376313964_MD,Phosphorus,Inflow,17
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,17
0.06997402757406235,1376313964_MD,Phosphorus,Inflow,17
0.04506568610668182,1376313964_MD,Phosphorus,Inflow,17
0.1278562247753143,1376313964_MD,Phosphorus,Inflow,17
0.047221340239048,1376313964_MD,Phosphorus,Inflow,17
0.04491608962416649,1376313964_MD,Phosphorus,Inflow,17
0.0750587210059166,1376313964_MD,Phosphorus,Inflow,17
0.5009845495223999,1376313964_MD,Phosphorus,Inflow,17
0.08444083482027054,1376313964_MD,Phosphorus,Inflow,17
0.09146448969841003,1376313964_MD,Phosphorus,Inflow,17
0.1252480894327164,1376313964_MD,Phosphorus,Inflow,17
0.1606190651655197,1376313964_MD,Phosphorus,Inflow,17
0.1286624073982239,1376313964_MD,Phosphorus,Inflow,17
0.2618829309940338,1376313964_MD,Phosphorus,Inflow,17
0.2532666027545929,1376313964_MD,Phosphorus,Inflow,17
0.210392490029335,1376313964_MD,Phosphorus,Inflow,17
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,17
0.1360843330621719,1376313964_MD,Phosphorus,Inflow,17
0.1160963624715805,1376313964_MD,Phosphorus,Inflow,17
0.05313078686594963,1376313964_MD,Phosphorus,Inflow,18
0.06623818725347519,1376313964_MD,Phosphorus,Inflow,18
0.1606051921844482,1376313964_MD,Phosphorus,Inflow,18
0.1645821928977966,1376313964_MD,Phosphorus,Inflow,18
0.08433403819799423,1376313964_MD,Phosphorus,Inflow,18
0.1604363769292831,1376313964_MD,Phosphorus,Inflow,18
0.09682398289442062,1376313964_MD,Phosphorus,Inflow,18
0.07168838381767273,1376313964_MD,Phosphorus,Inflow,18
0.04044149443507195,1376313964_MD,Phosphorus,Inflow,18
0.2281717658042908,1376313964_MD,Phosphorus,Inflow,18
0.1912631988525391,1376313964_MD,Phosphorus,Inflow,18
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,18
0.2942357957363129,1376313964_MD,Phosphorus,Inflow,18
0.1474713385105133,1376313964_MD,Phosphorus,Inflow,18
0.05402249470353127,1376313964_MD,Phosphorus,Inflow,18
0.0556810237467289,1376313964_MD,Phosphorus,Inflow,18
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,18
0.1234337389469147,1376313964_MD,Phosphorus,Inflow,18
0.03425504267215729,1376313964_MD,Phosphorus,Inflow,18
0.02165954560041428,1376313964_MD,Phosphorus,Inflow,18
0.1912631988525391,1376313964_MD,Phosphorus,Inflow,19
0.09682398289442062,1376313964_MD,Phosphorus,Inflow,19
0.0961083471775055,1376313964_MD,Phosphorus,Inflow,19
0.04466242343187332,1376313964_MD,Phosphorus,Inflow,19
0.06480206549167633,1376313964_MD,Phosphorus,Inflow,19
0.05313078686594963,1376313964_MD,Phosphorus,Inflow,19
0.07160990685224533,1376313964_MD,Phosphorus,Inflow,19
0.09226348996162415,1376313964_MD,Phosphorus,Inflow,19
0.1678002625703812,1376313964_MD,Phosphorus,Inflow,19
0.03142988309264183,1376313964_MD,Phosphorus,Inflow,19
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,19
0.06824080646038055,1376313964_MD,Phosphorus,Inflow,19
0.2281717658042908,1376313964_MD,Phosphorus,Inflow,19
0.004980811849236488,1376313964_MD,Phosphorus,Inflow,19
0.06997402757406235,1376313964_MD,Phosphorus,Inflow,19
0.06499721109867096,1376313964_MD,Phosphorus,Inflow,19
0.04044149443507195,1376313964_MD,Phosphorus,Inflow,19
0.05402249470353127,1376313964_MD,Phosphorus,Inflow,19
0.5411943197250366,1376313964_MD,Phosphorus,Inflow,19
0.03872820734977722,1376313964_MD,Phosphorus,Inflow,19
0.01737472228705883,1376313964_MD,Phosphorus,Inflow,20
0.05405276641249657,1376313964_MD,Phosphorus,Inflow,20
0.07160990685224533,1376313964_MD,Phosphorus,Inflow,20
0.08554931730031967,1376313964_MD,Phosphorus,Inflow,20
0.09886506199836731,1376313964_MD,Phosphorus,Inflow,20
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,20
0.1234337389469147,1376313964_MD,Phosphorus,Inflow,20
0.1875511556863785,1376313964_MD,Phosphorus,Inflow,20
0.06359322369098663,1376313964_MD,Phosphorus,Inflow,20
0.09682398289442062,1376313964_MD,Phosphorus,Inflow,20
0.1091609597206116,1376313964_MD,Phosphorus,Inflow,20
0.1480265110731125,1376313964_MD,Phosphorus,Inflow,20
0.1606190651655197,1376313964_MD,Phosphorus,Inflow,20
0.04491608962416649,1376313964_MD,Phosphorus,Inflow,20
0.1094395592808723,1376313964_MD,Phosphorus,Inflow,20
0.4488077461719513,1376313964_MD,Phosphorus,Inflow,20
0.1604363769292831,1376313964_MD,Phosphorus,Inflow,20
0.04044149443507195,1376313964_MD,Phosphorus,Inflow,20
0.1278266310691833,1376313964_MD,Phosphorus,Inflow,20
0.04348133131861687,1376313964_MD,Phosphorus,Inflow,20
0.3377123177051544,1376313964_MD,Phosphorus,Inflow,21
0.1480265110731125,1376313964_MD,Phosphorus,Inflow,21
0.210392490029335,1376313964_MD,Phosphorus,Inflow,21
0.04466242343187332,1376313964_MD,Phosphorus,Inflow,21
0.1912631988525391,1376313964_MD,Phosphorus,Inflow,21
0.09238266944885254,1376313964_MD,Phosphorus,Inflow,21
0.1645821928977966,1376313964_MD,Phosphorus,Inflow,21
0.09888052940368652,1376313964_MD,Phosphorus,Inflow,21
0.03936975449323654,1376313964_MD,Phosphorus,Inflow,21
0.08444083482027054,1376313964_MD,Phosphorus,Inflow,21
0.06359322369098663,1376313964_MD,Phosphorus,Inflow,21
0.2194240689277649,1376313964_MD,Phosphorus,Inflow,21
0.03425504267215729,1376313964_MD,Phosphorus,Inflow,21
0.06943929195404053,1376313964_MD,Phosphorus,Inflow,21
0.06073030456900597,1376313964_MD,Phosphorus,Inflow,21
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,21
0.03774234652519226,1376313964_MD,Phosphorus,Inflow,21
0.1606051921844482,1376313964_MD,Phosphorus,Inflow,21
0.1000135317444801,1376313964_MD,Phosphorus,Inflow,21
0.01737472228705883,1376313964_MD,Phosphorus,Inflow,21
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,22
0.1072618365287781,1376313964_MD,Phosphorus,Inflow,22
0.1912631988525391,1376313964_MD,Phosphorus,Inflow,22
0.1704982817173004,1376313964_MD,Phosphorus,Inflow,22
0.03872820734977722,1376313964_MD,Phosphorus,Inflow,22
0.01852244138717651,1376313964_MD,Phosphorus,Inflow,22
0.09146448969841003,1376313964_MD,Phosphorus,Inflow,22
0.06623818725347519,1376313964_MD,Phosphorus,Inflow,22
0.1372887641191483,1376313964_MD,Phosphorus,Inflow,22
0.1875511556863785,1376313964_MD,Phosphorus,Inflow,22
0.1480265110731125,1376313964_MD,Phosphorus,Inflow,22
0.04491608962416649,1376313964_MD,Phosphorus,Inflow,22
0.03255994617938995,1376313964_MD,Phosphorus,Inflow,22
0.1091609597206116,1376313964_MD,Phosphorus,Inflow,22
0.1234337389469147,1376313964_MD,Phosphorus,Inflow,22
0.06343754380941391,1376313964_MD,Phosphorus,Inflow,22
0.1179111078381538,1376313964_MD,Phosphorus,Inflow,22
0.03001024015247822,1376313964_MD,Phosphorus,Inflow,22
0.02840292640030384,1376313964_MD,Phosphorus,Inflow,22
0.05748534575104713,1376313964_MD,Phosphorus,Inflow,22
0.3812197744846344,1376313964_MD,Phosphorus,Inflow,23
0.1880257129669189,1376313964_MD,Phosphorus,Inflow,23
0.1278266310691833,1376313964_MD,Phosphorus,Inflow,23
0.05863615497946739,1376313964_MD,Phosphorus,Inflow,23
0.1179111078381538,1376313964_MD,Phosphorus,Inflow,23
0.1360843330621719,1376313964_MD,Phosphorus,Inflow,23
0.1006172448396683,1376313964_MD,Phosphorus,Inflow,23
0.03761580213904381,1376313964_MD,Phosphorus,Inflow,23
0.0913938656449318,1376313964_MD,Phosphorus,Inflow,23
0.1286624073982239,1376313964_MD,Phosphorus,Inflow,23
0.03970103710889816,1376313964_MD,Phosphorus,Inflow,23
